name,type,start_time,duration,"value"
"SMBus","v1frame",11.743678625,0.000583,"Byte count \x04"
"SMBus","v1frame",11.744261625,0.000622875,"Byte \0 ACK"
"SMBus","v1frame",11.7448845,0.000618375,"Byte \0 ACK"
"SMBus","v1frame",11.745502875,0.000618625,"Byte \x02 ACK"
"SMBus","v1frame",11.7461215,0.000623375,"Byte G ACK"
"SMBus","v1frame",11.746744875,0.000605375,"PEC 5 OK"
"SMBus","v1frame",11.747386125,0.00005025,""
"SMBus","v1frame",11.747578,0.0000045,""
"SMBus","v1frame",11.7475935,0.0006055,"Write address \x0B ACK Protocol=Read word"
"SMBus","v1frame",11.74821575,0.000621625,"Command z"
"SMBus","v1frame",11.748934125,0.0006395,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",11.749573625,0.00120575,"Word \x01\xC2 ACK"
"SMBus","v1frame",11.750779375,0.00060475,"PEC 6 OK"
"SMBus","v1frame",11.751419875,0.00005075,""
"SMBus","v1frame",11.751515125,0.00000425,""
"SMBus","v1frame",11.751530375,0.000605625,"Write address \x0B ACK Protocol=Read word"
"SMBus","v1frame",11.752136,0.000635875,"Command \x8B"
"SMBus","v1frame",11.75286825,0.000847625,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",11.753715875,0.001459875,"Word o% ACK"
"SMBus","v1frame",11.75517575,0.00060025,"PEC \xBB OK"
"SMBus","v1frame",11.75581175,0.00005075,""
"SMBus","v1frame",13.251790625,0.0000045,""
"SMBus","v1frame",13.251806125,0.000605625,"Write address \x0B ACK Protocol=Process call"
"SMBus","v1frame",13.25241175,0.000642,"Command \xD1"
"SMBus","v1frame",13.253078,0.00060725,"Byte count \x04"
"SMBus","v1frame",13.25368525,0.000647375,"Byte \xFF ACK"
"SMBus","v1frame",13.254332625,0.000657125,"Byte \xFF ACK"
"SMBus","v1frame",13.25498975,0.000656625,"Byte \xFF ACK"
"SMBus","v1frame",13.255646375,0.0006485,"Byte \xFF ACK"
"SMBus","v1frame",13.25631425,0.000614875,"PEC c OK"
"SMBus","v1frame",13.256971875,0.00004875,""
"SMBus","v1frame",13.461763375,0.0000045,""
"SMBus","v1frame",13.46177875,0.0006055,"Write address \x0B ACK Protocol=Block write"
"SMBus","v1frame",13.46238425,0.000631375,"Command \xA4"
"SMBus","v1frame",13.463112,0.0006375,"Read address \x0B ACK Protocol=Block write"
"SMBus","v1frame",13.4637495,0.0005855,"Byte count \x04"
"SMBus","v1frame",13.464335,0.000622875,"Byte \0 ACK"
"SMBus","v1frame",13.464957875,0.000618375,"Byte \0 ACK"
"SMBus","v1frame",13.46557625,0.00061875,"Byte \x02 ACK"
"SMBus","v1frame",13.466195,0.00063625,"Byte \x11 ACK"
"SMBus","v1frame",13.46683125,0.000591375,"PEC \x90 OK"
"SMBus","v1frame",13.467458375,0.0000505,""
"SMBus","v1frame",13.467638375,0.0000045,""
"SMBus","v1frame",13.467653875,0.0006055,"Write address \x0B ACK Protocol=Read word"
"SMBus","v1frame",13.46827625,0.000621375,"Command z"
"SMBus","v1frame",13.4689945,0.00063675,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",13.46963125,0.001222125,"Word \x01B ACK"
"SMBus","v1frame",13.470853375,0.0005915,"PEC \xBF OK"
"SMBus","v1frame",13.471480625,0.00005075,""
"SMBus","v1frame",13.671629625,0.0000045,""
"SMBus","v1frame",13.671645,0.0006055,"Write address \x0B ACK Protocol=Block write"
"SMBus","v1frame",13.6722505,0.0006315,"Command \xA4"
"SMBus","v1frame",13.67297825,0.00063825,"Read address \x0B ACK Protocol=Block write"
